VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD.x, TEXCOORD.y
611, 180, -0.69584, 2.0347, -0.66543, -0.89344, 0.44476, -0.04637, 0.80, 0.80, 0.80, 1.00, 0.81, 0.47876
612, 193, 0.22351, 0.31872, -1.53212, 0.34859, -0.8371, -0.41743, 0.80, 0.80, 0.80, 1.00, 0.47813, 0.44864
613, 194, 0.28219, 0.24817, -1.35583, 0.3231, -0.83481, -0.4418, 0.80, 0.80, 0.80, 1.00, 0.46676, 0.42347
614, 195, -0.04882, 0.07519, -1.27025, 0.34226, -0.83663, -0.42358, 0.80, 0.80, 0.80, 1.00, 0.40971, 0.43767
615, 193, 0.22351, 0.31872, -1.53212, 0.34859, -0.8371, -0.41743, 0.80, 0.80, 0.80, 1.00, 0.47813, 0.44864
616, 195, -0.04882, 0.07519, -1.27025, 0.34226, -0.83663, -0.42358, 0.80, 0.80, 0.80, 1.00, 0.40971, 0.43767
617, 196, -0.15462, 0.04318, -1.2982, 0.36118, -0.83785, -0.40505, 0.80, 0.80, 0.80, 1.00, 0.3972, 0.44864
618, 193, 0.22351, 0.31872, -1.53212, 0.34859, -0.8371, -0.41743, 0.80, 0.80, 0.80, 1.00, 0.47813, 0.44864
619, 196, -0.15462, 0.04318, -1.2982, 0.36118, -0.83785, -0.40505, 0.80, 0.80, 0.80, 1.00, 0.3972, 0.44864
620, 197, 0.10569, 0.34874, -1.69929, 0.36132, -0.83793, -0.40477, 0.80, 0.80, 0.80, 1.00, 0.47895, 0.49995
621, 196, -0.15462, 0.04318, -1.2982, 0.36118, -0.83785, -0.40505, 0.80, 0.80, 0.80, 1.00, 0.3972, 0.44864
622, 198, -0.33377, 0.08325, -1.54084, 0.36154, -0.83797, -0.40448, 0.80, 0.80, 0.80, 1.00, 0.3972, 0.51328
623, 197, 0.10569, 0.34874, -1.69929, 0.36132, -0.83793, -0.40477, 0.80, 0.80, 0.80, 1.00, 0.47895, 0.49995
624, 198, -0.33377, 0.08325, -1.54084, 0.36154, -0.83797, -0.40448, 0.80, 0.80, 0.80, 1.00, 0.3972, 0.51328
625, 199, -0.42453, 0.53158, -2.29971, 0.28276, -0.81409, -0.50377, 0.80, 0.80, 0.80, 1.00, 0.47606, 0.58889
626, 197, 0.10569, 0.34874, -1.69929, 0.36132, -0.83793, -0.40477, 0.80, 0.80, 0.80, 1.00, 0.47895, 0.49995
627, 199, -0.42453, 0.53158, -2.29971, 0.28276, -0.81409, -0.50377, 0.80, 0.80, 0.80, 1.00, 0.47606, 0.58889
628, 198, -0.33377, 0.08325, -1.54084, 0.36154, -0.83797, -0.40448, 0.80, 0.80, 0.80, 1.00, 0.3972, 0.51328
629, 200, -0.72087, 0.31564, -2.11639, 0.2826, -0.81398, -0.50404, 0.80, 0.80, 0.80, 1.00, 0.41264, 0.58889
630, 200, -0.72087, 0.31564, -2.11639, 0.2826, -0.81398, -0.50404, 0.80, 0.80, 0.80, 1.00, 0.41264, 0.58889
631, 201, -0.58657, 0.49466, -2.33051, 0.28238, -0.81389, -0.50431, 0.80, 0.80, 0.80, 1.00, 0.45706, 0.60475
632, 199, -0.42453, 0.53158, -2.29971, 0.28276, -0.81409, -0.50377, 0.80, 0.80, 0.80, 1.00, 0.47606, 0.58889
633, 200, -0.72087, 0.31564, -2.11639, 0.2826, -0.81398, -0.50404, 0.80, 0.80, 0.80, 1.00, 0.41264, 0.58889
634, 202, -0.72615, 0.39295, -2.24417, 0.28238, -0.81389, -0.50431, 0.80, 0.80, 0.80, 1.00, 0.42718, 0.60475
635, 201, -0.58657, 0.49466, -2.33051, 0.28238, -0.81389, -0.50431, 0.80, 0.80, 0.80, 1.00, 0.45706, 0.60475
636, 203, -0.2458, 0.69745, -1.77661, 0.71174, 0.68007, -0.16249, 0.80, 0.80, 0.80, 1.00, 0.613, 0.50877
637, 204, -0.51081, 0.92549, -1.93166, 0.59182, 0.79871, -0.08456, 0.80, 0.80, 0.80, 1.00, 0.66336, 0.47671
638, 205, -0.3932, 0.8064, -1.80092, 0.55141, 0.79876, 0.22961, 0.80, 0.80, 0.80, 1.00, 0.63352, 0.488
639, 203, -0.2458, 0.69745, -1.77661, 0.71174, 0.68007, -0.16249, 0.80, 0.80, 0.80, 1.00, 0.613, 0.50877
640, 206, -0.41604, 0.83886, -1.97578, 0.63075, 0.66213, -0.39953, 0.80, 0.80, 0.80, 1.00, 0.65619, 0.49774
641, 204, -0.51081, 0.92549, -1.93166, 0.59182, 0.79871, -0.08456, 0.80, 0.80, 0.80, 1.00, 0.66336, 0.47671
642, 207, -0.35899, 0.60916, -1.65934, 0.12664, 0.65483, 0.74177, 0.80, 0.80, 0.80, 1.00, 0.60121, 0.46273
643, 208, -0.3932, 0.8064, -1.80092, 0.3296, 0.58674, 0.73578, 0.80, 0.80, 0.80, 1.00, 0.6264, 0.43644
644, 209, -0.47459, 0.7492, -1.71595, 0.21503, 0.48391, 0.84499, 0.80, 0.80, 0.80, 1.00, 0.62276, 0.45986
645, 207, -0.35899, 0.60916, -1.65934, 0.12664, 0.65483, 0.74177, 0.80, 0.80, 0.80, 1.00, 0.60121, 0.46273
646, 210, -0.2458, 0.69745, -1.77661, 0.16661, 0.70128, 0.68954, 0.80, 0.80, 0.80, 1.00, 0.60648, 0.4294
647, 208, -0.3932, 0.8064, -1.80092, 0.3296, 0.58674, 0.73578, 0.80, 0.80, 0.80, 1.00, 0.6264, 0.43644
648, 211, -0.70942, 0.62646, -1.79622, -0.90864, -0.06707, 0.40803, 0.80, 0.80, 0.80, 1.00, 0.65226, 0.50274
649, 212, -0.60139, 0.74013, -1.68416, -0.69979, -0.036, 0.71135, 0.80, 0.80, 0.80, 1.00, 0.63415, 0.48306
650, 213, -0.72313, 0.77178, -1.80163, -0.98127, -0.0704, 0.1672, 0.80, 0.80, 0.80, 1.00, 0.65918, 0.48292
651, 211, -0.70942, 0.62646, -1.79622, -0.90864, -0.06707, 0.40803, 0.80, 0.80, 0.80, 1.00, 0.65226, 0.50274
652, 214, -0.53423, 0.5803, -1.62549, -0.70477, -0.05072, 0.7055, 0.80, 0.80, 0.80, 1.00, 0.61603, 0.50288
653, 212, -0.60139, 0.74013, -1.68416, -0.69979, -0.036, 0.71135, 0.80, 0.80, 0.80, 1.00, 0.63415, 0.48306
654, 215, -0.53423, 0.5803, -1.62549, 0.10187, 0.5347, 0.83586, 0.80, 0.80, 0.80, 1.00, 0.61265, 0.49168
655, 209, -0.47459, 0.7492, -1.71595, 0.21503, 0.48391, 0.84499, 0.80, 0.80, 0.80, 1.00, 0.62276, 0.45986
656, 216, -0.60139, 0.74013, -1.68416, 0.19184, 0.40866, 0.88914, 0.80, 0.80, 0.80, 1.00, 0.63066, 0.48026
657, 215, -0.53423, 0.5803, -1.62549, 0.10187, 0.5347, 0.83586, 0.80, 0.80, 0.80, 1.00, 0.61265, 0.49168
658, 207, -0.35899, 0.60916, -1.65934, 0.12664, 0.65483, 0.74177, 0.80, 0.80, 0.80, 1.00, 0.60121, 0.46273
659, 209, -0.47459, 0.7492, -1.71595, 0.21503, 0.48391, 0.84499, 0.80, 0.80, 0.80, 1.00, 0.62276, 0.45986
660, 217, -0.69317, 0.78782, -2.03642, -0.99537, 0.0185, -0.06161, 0.80, 0.80, 0.80, 1.00, 0.68234, 0.5018
661, 213, -0.72313, 0.77178, -1.80163, -0.98127, -0.0704, 0.1672, 0.80, 0.80, 0.80, 1.00, 0.65918, 0.48292
662, 218, -0.70758, 0.88828, -1.9697, -0.98754, -0.05521, -0.12765, 0.80, 0.80, 0.80, 1.00, 0.67997, 0.48197
663, 217, -0.69317, 0.78782, -2.03642, -0.99537, 0.0185, -0.06161, 0.80, 0.80, 0.80, 1.00, 0.68234, 0.5018
664, 211, -0.70942, 0.62646, -1.79622, -0.90864, -0.06707, 0.40803, 0.80, 0.80, 0.80, 1.00, 0.65226, 0.50274
665, 213, -0.72313, 0.77178, -1.80163, -0.98127, -0.0704, 0.1672, 0.80, 0.80, 0.80, 1.00, 0.65918, 0.48292
666, 206, -0.41604, 0.83886, -1.97578, 0.63075, 0.66213, -0.39953, 0.80, 0.80, 0.80, 1.00, 0.65619, 0.49774
667, 219, -0.62225, 0.94817, -2.0176, 0.48874, 0.75666, -0.42932, 0.80, 0.80, 0.80, 1.00, 0.68422, 0.47557
668, 204, -0.51081, 0.92549, -1.93166, 0.59182, 0.79871, -0.08456, 0.80, 0.80, 0.80, 1.00, 0.66336, 0.47671
669, 206, -0.41604, 0.83886, -1.97578, 0.63075, 0.66213, -0.39953, 0.80, 0.80, 0.80, 1.00, 0.65619, 0.49774
670, 220, -0.57505, 0.87032, -2.10253, 0.53851, 0.66834, -0.50915, 0.80, 0.80, 0.80, 1.00, 0.68637, 0.49661
671, 219, -0.62225, 0.94817, -2.0176, 0.48874, 0.75666, -0.42932, 0.80, 0.80, 0.80, 1.00, 0.68422, 0.47557
672, 221, -0.57505, 0.87032, -2.10253, -0.48173, 0.44817, -0.74854, 0.80, 0.80, 0.80, 1.00, 0.70022, 0.49868
673, 222, -0.70758, 0.88828, -1.9697, -0.63312, 0.36047, -0.6799, 0.80, 0.80, 0.80, 1.00, 0.72368, 0.47984
674, 223, -0.62225, 0.94817, -2.0176, -0.63358, 0.35911, -0.68018, 0.80, 0.80, 0.80, 1.00, 0.70521, 0.47975
675, 221, -0.57505, 0.87032, -2.10253, -0.48173, 0.44817, -0.74854, 0.80, 0.80, 0.80, 1.00, 0.70022, 0.49868
676, 224, -0.69317, 0.78782, -2.03642, -0.65931, 0.43437, -0.60819, 0.80, 0.80, 0.80, 1.00, 0.72573, 0.49878
677, 222, -0.70758, 0.88828, -1.9697, -0.63312, 0.36047, -0.6799, 0.80, 0.80, 0.80, 1.00, 0.72368, 0.47984
678, 225, 0.28219, 0.24817, -1.35583, 0.85657, 0.50155, -0.10043, 0.80, 0.80, 0.80, 1.00, 0.50024, 0.57157
679, 226, 0.17845, 0.39976, -1.48546, 0.71089, 0.68288, -0.15417, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.55185
680, 227, 0.22696, 0.36383, -1.28474, 0.70709, 0.70218, -0.04644, 0.80, 0.80, 0.80, 1.00, 0.4989, 0.54593
681, 225, 0.28219, 0.24817, -1.35583, 0.85657, 0.50155, -0.10043, 0.80, 0.80, 0.80, 1.00, 0.50024, 0.57157
682, 228, 0.22351, 0.31872, -1.53212, 0.75974, 0.58111, -0.28444, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.57
683, 226, 0.17845, 0.39976, -1.48546, 0.71089, 0.68288, -0.15417, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.55185
684, 226, 0.17845, 0.39976, -1.48546, 0.71089, 0.68288, -0.15417, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.55185
685, 228, 0.22351, 0.31872, -1.53212, 0.75974, 0.58111, -0.28444, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.57
686, 229, 0.06305, 0.4352, -1.64231, 0.65953, 0.67349, -0.32742, 0.80, 0.80, 0.80, 1.00, 0.58286, 0.55047
687, 229, 0.06305, 0.4352, -1.64231, 0.65953, 0.67349, -0.32742, 0.80, 0.80, 0.80, 1.00, 0.58286, 0.55047
688, 228, 0.22351, 0.31872, -1.53212, 0.75974, 0.58111, -0.28444, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.57
689, 230, 0.10569, 0.34874, -1.69929, 0.68519, 0.59575, -0.41425, 0.80, 0.80, 0.80, 1.00, 0.5842, 0.57
690, 229, 0.06305, 0.4352, -1.64231, 0.65953, 0.67349, -0.32742, 0.80, 0.80, 0.80, 1.00, 0.58286, 0.55047
691, 230, 0.10569, 0.34874, -1.69929, 0.68519, 0.59575, -0.41425, 0.80, 0.80, 0.80, 1.00, 0.5842, 0.57
692, 231, -0.45179, 0.61949, -2.2238, 0.69619, 0.54684, -0.46087, 0.80, 0.80, 0.80, 1.00, 0.67917, 0.54944
693, 231, -0.45179, 0.61949, -2.2238, 0.69619, 0.54684, -0.46087, 0.80, 0.80, 0.80, 1.00, 0.67917, 0.54944
694, 230, 0.10569, 0.34874, -1.69929, 0.68519, 0.59575, -0.41425, 0.80, 0.80, 0.80, 1.00, 0.5842, 0.57
695, 232, -0.42453, 0.53158, -2.29971, 0.68721, 0.58262, -0.42934, 0.80, 0.80, 0.80, 1.00, 0.68185, 0.57014
696, 233, -0.45179, 0.61949, -2.2238, 0.10345, 0.57477, -0.80858, 0.80, 0.80, 0.80, 1.00, 0.69902, 0.55084
697, 234, -0.42453, 0.53158, -2.29971, 0.05822, 0.61502, -0.78301, 0.80, 0.80, 0.80, 1.00, 0.69837, 0.57075
698, 235, -0.63264, 0.60857, -2.25433, -0.31619, 0.52566, -0.7857, 0.80, 0.80, 0.80, 1.00, 0.71007, 0.54633
699, 234, -0.42453, 0.53158, -2.29971, 0.05822, 0.61502, -0.78301, 0.80, 0.80, 0.80, 1.00, 0.69837, 0.57075
700, 236, -0.58657, 0.49466, -2.33051, -0.43639, 0.3696, -0.81616, 0.80, 0.80, 0.80, 1.00, 0.70942, 0.57075
701, 235, -0.63264, 0.60857, -2.25433, -0.31619, 0.52566, -0.7857, 0.80, 0.80, 0.80, 1.00, 0.71007, 0.54633
702, 237, -0.18428, 0.13545, -1.26107, -0.53035, -0.23624, 0.81201, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.55375
703, 238, -0.04882, 0.07519, -1.27025, -0.13539, -0.43525, 0.88723, 0.80, 0.80, 0.80, 1.00, 0.51498, 0.57085
704, 239, -0.08865, 0.20208, -1.2087, -0.39673, -0.14368, 0.90448, 0.80, 0.80, 0.80, 1.00, 0.51367, 0.54669
705, 240, -0.15462, 0.04318, -1.2982, -0.58066, -0.45822, 0.67017, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.57085
706, 238, -0.04882, 0.07519, -1.27025, -0.13539, -0.43525, 0.88723, 0.80, 0.80, 0.80, 1.00, 0.51498, 0.57085
707, 237, -0.18428, 0.13545, -1.26107, -0.53035, -0.23624, 0.81201, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.55375
708, 240, -0.15462, 0.04318, -1.2982, -0.58066, -0.45822, 0.67017, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.57085
709, 237, -0.18428, 0.13545, -1.26107, -0.53035, -0.23624, 0.81201, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.55375
710, 241, -0.36101, 0.18094, -1.4934, -0.80214, -0.25154, 0.53848, 0.80, 0.80, 0.80, 1.00, 0.5947, 0.55245
711, 240, -0.15462, 0.04318, -1.2982, -0.58066, -0.45822, 0.67017, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.57085
712, 241, -0.36101, 0.18094, -1.4934, -0.80214, -0.25154, 0.53848, 0.80, 0.80, 0.80, 1.00, 0.5947, 0.55245
713, 242, -0.33377, 0.08325, -1.54084, -0.80191, -0.43061, 0.40955, 0.80, 0.80, 0.80, 1.00, 0.59601, 0.57085
714, 242, -0.33377, 0.08325, -1.54084, -0.80191, -0.43061, 0.40955, 0.80, 0.80, 0.80, 1.00, 0.59601, 0.57085
715, 241, -0.36101, 0.18094, -1.4934, -0.80214, -0.25154, 0.53848, 0.80, 0.80, 0.80, 1.00, 0.5947, 0.55245
716, 243, -0.73768, 0.41117, -2.04695, -0.91135, -0.29337, 0.2818, 0.80, 0.80, 0.80, 1.00, 0.67443, 0.55148
717, 242, -0.33377, 0.08325, -1.54084, -0.80191, -0.43061, 0.40955, 0.80, 0.80, 0.80, 1.00, 0.59601, 0.57085
718, 243, -0.73768, 0.41117, -2.04695, -0.91135, -0.29337, 0.2818, 0.80, 0.80, 0.80, 1.00, 0.67443, 0.55148
719, 244, -0.72087, 0.31564, -2.11639, -0.94896, -0.28832, 0.10863, 0.80, 0.80, 0.80, 1.00, 0.67705, 0.57098
720, 244, -0.72087, 0.31564, -2.11639, -0.94896, -0.28832, 0.10863, 0.80, 0.80, 0.80, 1.00, 0.67705, 0.57098
721, 243, -0.73768, 0.41117, -2.04695, -0.91135, -0.29337, 0.2818, 0.80, 0.80, 0.80, 1.00, 0.67443, 0.55148
722, 245, -0.76177, 0.51448, -2.17445, -0.99464, -0.06548, 0.04133, 0.80, 0.80, 0.80, 1.00, 0.69404, 0.54707
723, 246, -0.72615, 0.39295, -2.24417, -0.9664, -0.22718, -0.09553, 0.80, 0.80, 0.80, 1.00, 0.69404, 0.57098
724, 244, -0.72087, 0.31564, -2.11639, -0.94896, -0.28832, 0.10863, 0.80, 0.80, 0.80, 1.00, 0.67705, 0.57098
725, 245, -0.76177, 0.51448, -2.17445, -0.99464, -0.06548, 0.04133, 0.80, 0.80, 0.80, 1.00, 0.69404, 0.54707
726, 235, -0.63264, 0.60857, -2.25433, -0.31619, 0.52566, -0.7857, 0.80, 0.80, 0.80, 1.00, 0.71007, 0.54633
727, 236, -0.58657, 0.49466, -2.33051, -0.43639, 0.3696, -0.81616, 0.80, 0.80, 0.80, 1.00, 0.70942, 0.57075
728, 247, -0.76177, 0.51448, -2.17445, -0.6523, 0.31427, -0.68462, 0.80, 0.80, 0.80, 1.00, 0.72613, 0.54633
729, 236, -0.58657, 0.49466, -2.33051, -0.43639, 0.3696, -0.81616, 0.80, 0.80, 0.80, 1.00, 0.70942, 0.57075
730, 248, -0.72615, 0.39295, -2.24417, -0.62841, 0.23837, -0.73561, 0.80, 0.80, 0.80, 1.00, 0.72678, 0.57075
731, 247, -0.76177, 0.51448, -2.17445, -0.6523, 0.31427, -0.68462, 0.80, 0.80, 0.80, 1.00, 0.72613, 0.54633
732, 249, 0.28219, 0.24817, -1.35583, 0.3811, -0.32291, 0.86237, 0.80, 0.80, 0.80, 1.00, 0.55825, 0.52848
733, 250, 0.22696, 0.36383, -1.28474, 0.38061, -0.34346, 0.85463, 0.80, 0.80, 0.80, 1.00, 0.55657, 0.50775
734, 251, -0.08865, 0.20208, -1.2087, 0.3811, -0.32291, 0.86237, 0.80, 0.80, 0.80, 1.00, 0.50171, 0.50648
735, 249, 0.28219, 0.24817, -1.35583, 0.3811, -0.32291, 0.86237, 0.80, 0.80, 0.80, 1.00, 0.55825, 0.52848
736, 251, -0.08865, 0.20208, -1.2087, 0.3811, -0.32291, 0.86237, 0.80, 0.80, 0.80, 1.00, 0.50171, 0.50648
737, 252, -0.04882, 0.07519, -1.27025, 0.38141, -0.3022, 0.8697, 0.80, 0.80, 0.80, 1.00, 0.50002, 0.5272
738, 253, 0.22696, 0.36383, -1.28474, -0.16817, 0.73303, 0.65616, 0.80, 0.80, 0.80, 1.00, 0.49574, 0.43934
739, 254, 0.01552, 0.49498, -1.51939, -0.12087, 0.80194, 0.58166, 0.80, 0.80, 0.80, 1.00, 0.55726, 0.43544
740, 255, -0.2474, 0.31825, -1.35429, -0.13566, 0.7561, 0.63716, 0.80, 0.80, 0.80, 1.00, 0.55726, 0.50127
741, 253, 0.22696, 0.36383, -1.28474, -0.16817, 0.73303, 0.65616, 0.80, 0.80, 0.80, 1.00, 0.49574, 0.43934
742, 255, -0.2474, 0.31825, -1.35429, -0.13566, 0.7561, 0.63716, 0.80, 0.80, 0.80, 1.00, 0.55726, 0.50127
743, 256, -0.08865, 0.20208, -1.2087, -0.17154, 0.67008, 0.71951, 0.80, 0.80, 0.80, 1.00, 0.51087, 0.5034
744, 255, -0.2474, 0.31825, -1.35429, -0.13566, 0.7561, 0.63716, 0.80, 0.80, 0.80, 1.00, 0.55726, 0.50127
745, 207, -0.35899, 0.60916, -1.65934, 0.12664, 0.65483, 0.74177, 0.80, 0.80, 0.80, 1.00, 0.60121, 0.46273
746, 215, -0.53423, 0.5803, -1.62549, 0.10187, 0.5347, 0.83586, 0.80, 0.80, 0.80, 1.00, 0.61265, 0.49168
747, 207, -0.35899, 0.60916, -1.65934, 0.12664, 0.65483, 0.74177, 0.80, 0.80, 0.80, 1.00, 0.60121, 0.46273
748, 255, -0.2474, 0.31825, -1.35429, -0.13566, 0.7561, 0.63716, 0.80, 0.80, 0.80, 1.00, 0.55726, 0.50127
749, 254, 0.01552, 0.49498, -1.51939, -0.12087, 0.80194, 0.58166, 0.80, 0.80, 0.80, 1.00, 0.55726, 0.43544
750, 207, -0.35899, 0.60916, -1.65934, 0.12664, 0.65483, 0.74177, 0.80, 0.80, 0.80, 1.00, 0.60121, 0.46273
751, 254, 0.01552, 0.49498, -1.51939, -0.12087, 0.80194, 0.58166, 0.80, 0.80, 0.80, 1.00, 0.55726, 0.43544
752, 210, -0.2458, 0.69745, -1.77661, 0.16661, 0.70128, 0.68954, 0.80, 0.80, 0.80, 1.00, 0.60648, 0.4294
753, 239, -0.08865, 0.20208, -1.2087, -0.39673, -0.14368, 0.90448, 0.80, 0.80, 0.80, 1.00, 0.51367, 0.54669
754, 257, -0.2474, 0.31825, -1.35429, -0.71532, 0.06816, 0.69339, 0.80, 0.80, 0.80, 1.00, 0.56032, 0.53081
755, 237, -0.18428, 0.13545, -1.26107, -0.53035, -0.23624, 0.81201, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.55375
756, 237, -0.18428, 0.13545, -1.26107, -0.53035, -0.23624, 0.81201, 0.80, 0.80, 0.80, 1.00, 0.52674, 0.55375
757, 257, -0.2474, 0.31825, -1.35429, -0.71532, 0.06816, 0.69339, 0.80, 0.80, 0.80, 1.00, 0.56032, 0.53081
758, 241, -0.36101, 0.18094, -1.4934, -0.80214, -0.25154, 0.53848, 0.80, 0.80, 0.80, 1.00, 0.5947, 0.55245
759, 241, -0.36101, 0.18094, -1.4934, -0.80214, -0.25154, 0.53848, 0.80, 0.80, 0.80, 1.00, 0.5947, 0.55245
760, 257, -0.2474, 0.31825, -1.35429, -0.71532, 0.06816, 0.69339, 0.80, 0.80, 0.80, 1.00, 0.56032, 0.53081
761, 214, -0.53423, 0.5803, -1.62549, -0.70477, -0.05072, 0.7055, 0.80, 0.80, 0.80, 1.00, 0.61603, 0.50288
762, 241, -0.36101, 0.18094, -1.4934, -0.80214, -0.25154, 0.53848, 0.80, 0.80, 0.80, 1.00, 0.5947, 0.55245
763, 214, -0.53423, 0.5803, -1.62549, -0.70477, -0.05072, 0.7055, 0.80, 0.80, 0.80, 1.00, 0.61603, 0.50288
764, 211, -0.70942, 0.62646, -1.79622, -0.90864, -0.06707, 0.40803, 0.80, 0.80, 0.80, 1.00, 0.65226, 0.50274
765, 241, -0.36101, 0.18094, -1.4934, -0.80214, -0.25154, 0.53848, 0.80, 0.80, 0.80, 1.00, 0.5947, 0.55245
766, 211, -0.70942, 0.62646, -1.79622, -0.90864, -0.06707, 0.40803, 0.80, 0.80, 0.80, 1.00, 0.65226, 0.50274
767, 243, -0.73768, 0.41117, -2.04695, -0.91135, -0.29337, 0.2818, 0.80, 0.80, 0.80, 1.00, 0.67443, 0.55148
768, 226, 0.17845, 0.39976, -1.48546, 0.71089, 0.68288, -0.15417, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.55185
769, 258, 0.01552, 0.49498, -1.51939, 0.55462, 0.82342, -0.09868, 0.80, 0.80, 0.80, 1.00, 0.56228, 0.52987
770, 227, 0.22696, 0.36383, -1.28474, 0.70709, 0.70218, -0.04644, 0.80, 0.80, 0.80, 1.00, 0.4989, 0.54593
771, 226, 0.17845, 0.39976, -1.48546, 0.71089, 0.68288, -0.15417, 0.80, 0.80, 0.80, 1.00, 0.52788, 0.55185
772, 229, 0.06305, 0.4352, -1.64231, 0.65953, 0.67349, -0.32742, 0.80, 0.80, 0.80, 1.00, 0.58286, 0.55047
773, 258, 0.01552, 0.49498, -1.51939, 0.55462, 0.82342, -0.09868, 0.80, 0.80, 0.80, 1.00, 0.56228, 0.52987
774, 229, 0.06305, 0.4352, -1.64231, 0.65953, 0.67349, -0.32742, 0.80, 0.80, 0.80, 1.00, 0.58286, 0.55047
775, 203, -0.2458, 0.69745, -1.77661, 0.71174, 0.68007, -0.16249, 0.80, 0.80, 0.80, 1.00, 0.613, 0.50877
776, 258, 0.01552, 0.49498, -1.51939, 0.55462, 0.82342, -0.09868, 0.80, 0.80, 0.80, 1.00, 0.56228, 0.52987
777, 229, 0.06305, 0.4352, -1.64231, 0.65953, 0.67349, -0.32742, 0.80, 0.80, 0.80, 1.00, 0.58286, 0.55047
778, 231, -0.45179, 0.61949, -2.2238, 0.69619, 0.54684, -0.46087, 0.80, 0.80, 0.80, 1.00, 0.67917, 0.54944
779, 203, -0.2458, 0.69745, -1.77661, 0.71174, 0.68007, -0.16249, 0.80, 0.80, 0.80, 1.00, 0.613, 0.50877
780, 231, -0.45179, 0.61949, -2.2238, 0.69619, 0.54684, -0.46087, 0.80, 0.80, 0.80, 1.00, 0.67917, 0.54944
781, 206, -0.41604, 0.83886, -1.97578, 0.63075, 0.66213, -0.39953, 0.80, 0.80, 0.80, 1.00, 0.65619, 0.49774
782, 203, -0.2458, 0.69745, -1.77661, 0.71174, 0.68007, -0.16249, 0.80, 0.80, 0.80, 1.00, 0.613, 0.50877
783, 231, -0.45179, 0.61949, -2.2238, 0.69619, 0.54684, -0.46087, 0.80, 0.80, 0.80, 1.00, 0.67917, 0.54944
784, 220, -0.57505, 0.87032, -2.10253, 0.53851, 0.66834, -0.50915, 0.80, 0.80, 0.80, 1.00, 0.68637, 0.49661
785, 206, -0.41604, 0.83886, -1.97578, 0.63075, 0.66213, -0.39953, 0.80, 0.80, 0.80, 1.00, 0.65619, 0.49774
786, 233, -0.45179, 0.61949, -2.2238, 0.10345, 0.57477, -0.80858, 0.80, 0.80, 0.80, 1.00, 0.69902, 0.55084
787, 235, -0.63264, 0.60857, -2.25433, -0.31619, 0.52566, -0.7857, 0.80, 0.80, 0.80, 1.00, 0.71007, 0.54633
788, 221, -0.57505, 0.87032, -2.10253, -0.48173, 0.44817, -0.74854, 0.80, 0.80, 0.80, 1.00, 0.70022, 0.49868
789, 245, -0.76177, 0.51448, -2.17445, -0.99464, -0.06548, 0.04133, 0.80, 0.80, 0.80, 1.00, 0.69404, 0.54707
790, 243, -0.73768, 0.41117, -2.04695, -0.91135, -0.29337, 0.2818, 0.80, 0.80, 0.80, 1.00, 0.67443, 0.55148
791, 211, -0.70942, 0.62646, -1.79622, -0.90864, -0.06707, 0.40803, 0.80, 0.80, 0.80, 1.00, 0.65226, 0.50274
792, 245, -0.76177, 0.51448, -2.17445, -0.99464, -0.06548, 0.04133, 0.80, 0.80, 0.80, 1.00, 0.69404, 0.54707
793, 211, -0.70942, 0.62646, -1.79622, -0.90864, -0.06707, 0.40803, 0.80, 0.80, 0.80, 1.00, 0.65226, 0.50274
794, 217, -0.69317, 0.78782, -2.03642, -0.99537, 0.0185, -0.06161, 0.80, 0.80, 0.80, 1.00, 0.68234, 0.5018
795, 224, -0.69317, 0.78782, -2.03642, -0.65931, 0.43437, -0.60819, 0.80, 0.80, 0.80, 1.00, 0.72573, 0.49878
796, 235, -0.63264, 0.60857, -2.25433, -0.31619, 0.52566, -0.7857, 0.80, 0.80, 0.80, 1.00, 0.71007, 0.54633
797, 247, -0.76177, 0.51448, -2.17445, -0.6523, 0.31427, -0.68462, 0.80, 0.80, 0.80, 1.00, 0.72613, 0.54633
798, 235, -0.63264, 0.60857, -2.25433, -0.31619, 0.52566, -0.7857, 0.80, 0.80, 0.80, 1.00, 0.71007, 0.54633
799, 224, -0.69317, 0.78782, -2.03642, -0.65931, 0.43437, -0.60819, 0.80, 0.80, 0.80, 1.00, 0.72573, 0.49878
800, 221, -0.57505, 0.87032, -2.10253, -0.48173, 0.44817, -0.74854, 0.80, 0.80, 0.80, 1.00, 0.70022, 0.49868
